temp_int,temp_ext,luminosité,humidité,vent,présence,heure,jour_semaine,consommation
24.17779342083569,38.71880519747427,470.17357485960815,49.25888598548395,24.89345902571596,0,22,2,106.79887000130788
17.092407909780626,24.605886421164467,316.47842666213387,79.72993589970415,42.090435451440946,1,19,0,191.53331331218143
19.382169728028273,37.788786171158215,705.1454589625333,79.93075353962621,40.06760291351243,1,9,0,201.08110516068626
20.495427649405375,6.829025775010832,843.4582160934569,26.946636544377668,20.525241067417827,0,12,6,141.4381011612861
21.84104976325554,19.657766167595646,705.7829178200953,26.35046179234816,11.504224592873753,1,14,2,172.686217133339
26.777639420895206,14.10552268367179,841.9154025244145,38.38868339013547,20.30410662798855,1,22,1,158.24211498744194
17.995106732375397,30.578733774325542,457.2929459867267,81.23362437877955,41.310868788761006,0,17,0,145.5142118003661
22.713516576204174,39.34539816740363,240.68527363797477,29.023180955144927,11.381626790969618,1,22,2,135.77105409672293
23.886218532930638,13.978552185548674,764.155852657833,70.39977618392123,26.22181729288747,0,3,3,118.63223554182932
15.696756190799967,27.896111051592605,424.4270546273985,27.081593372917226,40.30483739803737,0,19,4,154.63268155567687
24.113172778521573,11.933417146590905,704.1437427062192,63.61964976234778,17.67387375641894,0,16,0,130.31303445028936
17.557861855309373,24.786558910006345,343.5795477835891,44.92471093834014,32.11048185013487,1,2,3,197.11018598213062
15.975773894779193,21.237637034091765,173.1066713260054,75.22397740761069,12.281578702440726,1,20,0,184.46125220279106
29.233283058799998,39.0201865371038,993.323615938987,36.35833141777545,5.463972268407996,1,20,1,143.53924679392924
29.48448049611839,26.29845454437633,240.58135713753936,64.74412805729719,39.719211254642815,1,1,6,120.8336974424468
27.125960221746915,17.23272302303866,989.5788945671329,36.49777742031195,4.948431170435342,0,3,2,92.97418392778785
19.56920653760056,8.993352471077667,979.5519393098026,69.95621981785077,13.56906975397923,0,0,0,136.1789223327513
16.46508171009576,10.29363900572271,814.4362935172356,81.15746241925241,42.755471099872004,1,14,2,218.12334234461173
25.263495397682355,12.886092548293227,693.4806658737979,28.8761259388732,17.32346435393336,1,0,5,151.64610725463095
21.60228740609402,13.78383314691043,620.0263452259762,80.66169820168525,48.65226747570806,1,5,0,180.67463377340167
16.83057352267168,34.771562024439824,879.4913908400512,61.55026780900086,48.986716738692984,1,6,1,207.58458508182122
22.427653651669054,24.64279758988837,360.49556945753915,28.89773436069168,13.413801022677834,0,18,1,108.47880084780483
15.515827816728276,23.318681898102824,520.9130912363894,49.92792987517984,2.0489111124945225,1,11,6,192.73125394383425
28.63980603118173,9.016910515422612,657.4509724298517,31.260220543956855,35.253164210268956,0,0,6,101.18590525783402
18.881699724000253,35.10488926723022,470.071428282542,69.02435222065986,22.549325132417188,1,6,3,175.24717050033752
24.937834265309732,30.29850061229693,484.7378086812412,73.12076940925647,5.037642197978815,1,18,1,147.15471077270226
19.675666141341164,7.368392666500055,397.25620075187595,27.405756419095926,35.37614094890214,1,12,2,173.72845176643744
22.801020317667163,29.774228403041903,607.8086350160825,55.42978968862511,1.5587454555960611,0,11,5,104.60070065745396
23.200654190149194,24.02383760699261,865.5170752136044,77.0237539218142,43.50983452461211,1,11,1,185.6519297719503
17.772816832882906,7.860387101137238,281.37554020568155,85.53141290856975,6.932626455665186,0,21,0,121.03511647943873
29.54376941646838,21.040522453502977,940.9897348780972,55.9462506719239,6.36559393733625,0,12,1,69.83734740564009
26.626992350416717,21.964370049551643,720.1788883734067,86.5195456527985,8.783614898429226,1,13,5,128.97510457990631
29.09248412346284,10.80210890571465,840.9458914120272,57.49822793192209,48.01331792460333,0,21,2,107.68163465014541
28.422410256414732,38.09943514500988,600.5716233670105,47.593334621993556,34.6584680126923,0,11,0,101.12711160788751
23.968499682166275,34.74913800182317,801.5650312816572,79.37421899870267,40.06857677318184,0,19,3,128.4569400421817
28.82811352534675,28.41578180651879,114.58035760552049,54.508789732066234,19.88174928663765,1,11,3,127.09478824784637
16.327387530778793,21.180344635021253,836.5423823015817,53.033175739516615,16.815636375247777,0,5,3,150.94040011449889
17.93974293628718,19.411793955457796,136.12497317682988,54.321874258687984,11.724200339158497,0,9,6,129.45867882223322
15.67840933365807,27.784071350283394,900.9220387265763,79.27495013088217,24.03240141562045,1,19,0,214.84141799097125
19.879954961448966,24.090115429241692,992.766472514779,78.23590791816365,27.591436676708426,1,23,3,188.65493373877882
20.83015934534223,7.179558705865997,364.66071595910006,48.24639947081478,31.58874218263777,0,8,6,129.79807697848432
19.07023547660844,22.93759270696161,289.2867006572143,43.33099019093675,12.855925199934726,0,1,1,124.98264867034908
27.43106263727894,33.22412660314939,788.8270274722366,54.43496168273905,47.432704045149535,0,6,0,128.7733920691135
20.351299900403838,21.073395715893533,327.72370682822793,60.09407568159763,8.487924910356792,0,8,0,127.70861066561706
19.21401764531071,6.818480214399394,879.0061448549831,36.68360474395979,48.28265873832061,1,11,0,206.0510458170367
23.14044124737373,32.51973697844116,192.55833294172902,75.57685593009134,0.7428061253751894,1,4,4,137.24606655396445
17.113863374621438,12.047732374759104,213.35967674142245,54.053793601269604,24.05628459084228,0,0,6,150.28857651138702
27.032954711310595,14.051729221081358,981.236399590554,43.383188389397176,16.668391905828138,1,21,2,160.38658204105366
16.118259655196564,10.764722370130357,706.4550084430042,27.47746950747934,22.45617069651254,0,14,4,152.9898608775769
29.80330404900776,16.557527270502412,862.1985019860575,36.71916122825249,28.53322894903945,1,7,4,123.7566652716444
26.58367153944986,31.486302699102225,391.8964396163662,86.44968202291886,21.779457900635453,1,0,4,132.71528267697158
17.980735223012587,23.178505082637805,708.835374568544,41.35697807736686,20.74234251507975,0,17,2,135.8279964887425
15.082831756854036,12.17084459527494,634.8176445777375,31.82015025569247,36.63617077066533,0,12,4,163.21184366129555
27.231921426822513,35.72405273532143,642.8351081106523,52.24709541584952,34.29381375432323,0,0,3,108.36765253728113
25.602860157714257,35.78536492330352,714.2792135839494,41.4961420352174,41.663564101792396,0,4,0,124.29854423165706
25.93510752061481,35.47024487661024,617.8232558161887,22.46114751898359,12.497949061974778,1,17,0,163.21004555453277
26.569055200289185,13.357867398353875,486.1561323723993,42.620165209559204,30.476425487703178,1,15,6,158.58677248189744
16.110669776011356,20.793377046334584,348.3304249424922,58.0876036757628,29.259739269642694,0,9,1,133.19825020779896
20.37698592816409,39.47463796493063,791.7231978218819,58.619866041397685,18.486890543634438,1,3,5,193.0654927194016
16.738035892876944,32.02043667084966,303.6451870028676,44.95912448238221,24.302877095134047,1,0,3,207.1054967667066
27.946551388133905,5.950859742894593,723.1188755389728,51.311192937682044,15.689107165286437,0,22,2,108.59099596084161
24.34947190241337,7.282160694117222,309.999540384394,87.58625427643365,7.09221988084926,0,7,5,79.46665197574981
19.963470372789736,21.237598188431647,662.7971529590085,46.41439340612182,10.690060533136641,1,4,0,175.64405123536054
15.953375254290355,36.82270720515461,772.370440416126,38.07587692819881,5.275682320060055,0,1,4,158.1287805196338
19.664734825734932,23.854562928344997,296.8425000158853,37.0426930846732,34.15347875950621,0,23,6,118.59320219254677
19.877749830401207,22.423437781200157,153.94897077517746,52.04352288928939,33.03636965545758,1,16,6,156.41701404421502
25.944092675070962,8.69157949848207,217.87636869475668,73.16641041018607,47.53031857899364,1,6,1,154.7938874262835
24.563362070328196,27.987303665350293,645.3972705439229,34.41917289319312,36.48392068236206,0,16,1,110.65438691906299
28.308191138644897,33.77361062100789,864.501765603162,69.65072889985376,2.602291937806572,1,5,0,120.59470341763334
22.08322387742924,18.31470026276468,140.49713911188192,21.48048763445914,44.21225869644771,0,21,3,131.3409090565812
16.793913689074525,32.14641478238646,760.7361331374816,49.32530845887622,43.13375814728629,0,14,6,164.08950886521973
25.698671808344926,38.75668288652841,407.1867813550469,74.31055456419509,22.166016038634933,1,4,5,140.62590689025185
26.411775729253463,12.131826069469119,530.6755329275702,43.7113069042102,29.293152526396078,1,14,1,141.1226704866653
23.419157963542446,23.316537091815945,935.973594861009,59.461597101177965,48.803916623625945,0,17,0,138.75257393931747
26.564507699318415,15.049828532960143,398.77435426226094,34.348546297813755,26.615218192408314,0,17,3,100.22853136482264
22.40693394546586,32.74990466618438,518.8032405455374,71.93967737883206,45.266091418804486,0,20,0,130.54421283132027
22.840992440729913,25.215767805840514,112.31417328461299,23.65953722881317,4.151937890509322,1,20,0,129.10491723830216
21.413115275378246,27.210384614260633,173.43884800435453,79.67798514128503,9.552593435434142,0,22,3,108.49528701767544
15.381286901161427,32.92699558655629,332.7324320213056,33.87374704951677,22.03774717206589,1,5,3,203.6839572523543
16.618371404899566,18.85896654318592,125.06701673896697,81.20786221958315,29.237840416865236,0,1,3,132.59671849029715
15.471437785301013,37.02815239424651,668.2377934434259,44.67704689103621,40.81139259314001,1,16,0,225.70466311721543
24.546156168956706,23.6560103536149,483.75852112146026,70.58785021321407,49.41310575715934,0,20,1,109.14583972948753
19.7153397161449,10.52841879923718,593.3306824552199,42.34577084503319,19.442574823705822,1,3,2,194.1565263312937
22.62856036747054,29.356469135908085,257.1824673066966,83.41381698642533,2.3707818070042466,0,11,2,97.74466725019974
28.613497108891394,32.764147265338906,366.3388264929545,28.864598786286205,40.05857516476624,0,18,0,85.83568816109778
18.739383437233123,16.086658697363433,697.4420273674526,32.49638524908191,30.219035954140406,0,1,0,141.85152129865713
21.155743845534445,35.00127399495635,968.7724512673599,54.51210876111616,9.927142943410082,0,1,1,140.0603902659086
26.33326707814573,36.71501391680182,145.37509624198827,25.73569073267023,24.74142283107101,1,13,3,140.40862478191346
18.431972482374338,14.691657058223312,901.3458887697395,33.71861292912334,37.11551227668622,1,14,0,212.54019913747425
16.154698647431896,39.42325154503277,619.1930811800876,86.063646754841,38.520589353432186,1,19,6,218.3667410320197
19.34627179370652,9.924903481706544,607.5276100800613,88.3542762803521,24.9809205999381,1,1,4,179.190987923291
17.418319308810066,12.07054839408715,550.2506816869843,46.33815305312953,15.260726506442957,1,3,3,190.46574439844912
28.945464785138597,11.447869373330914,162.45467731376505,84.63002147097549,48.687129101924675,0,18,6,82.86012048267341
27.121805693466253,36.289639850275464,180.8891665625446,58.13772729714022,33.168130547824646,1,8,0,148.24678249113518
24.501056347656352,27.900239331373665,640.8208050931775,38.88197261116369,20.411875967314934,1,6,4,155.5454473070189
28.071908852815767,10.323649912779551,406.86271429200247,69.1679104756419,14.02316121023262,1,12,6,130.5695189943906
27.055081153486718,20.411319642892217,925.5412599199126,66.12312646024,36.55514915017811,1,11,5,185.08072755831856
17.798550883290538,26.53543087744307,465.931483623525,89.23877233761134,12.109172279688385,0,2,1,144.32138808092358
28.388384977349666,7.921242974628415,228.95331283237698,38.55331011864983,8.58549944868441,0,12,4,61.32501071586498
23.090133628734762,35.884572894256856,743.2469501518324,67.04416518632148,26.491694448103516,0,14,0,130.43058205106024
27.111602327460936,33.126123740453735,364.01807929690887,23.641662852061284,14.499369632207094,0,13,2,92.5542419271901
28.4413694988524,22.68223707518234,572.9232766203038,27.955222708770357,31.445257246180752,1,23,6,132.57890714073778
19.77005212457796,38.849431534070966,728.049506954653,20.27428624657653,5.896933743711674,1,8,0,178.0281626498465
16.65077886791515,19.62163427462849,910.2377000818634,89.96224767417712,32.74705522836608,0,12,2,151.35124375792398
18.419027438129124,39.44386116627742,812.9720753215084,76.15915880032344,14.164826399885111,0,22,1,116.40405417173648
21.406616829393844,28.377199958126948,708.7249610854517,75.07061103134785,0.012146721725636578,1,21,1,163.77219835977573
27.270221488837397,27.213494563887952,711.6698641556293,55.680825270172576,6.346802883708818,1,3,3,134.88425561645747
27.910958748845154,10.808421335352474,951.3321796288778,41.0046958033808,46.6807688917547,0,20,6,103.67634440518658
15.10428195796786,35.867471540662535,366.24168774688246,30.588499912387313,43.367731955767894,0,7,3,159.83030415723167
22.661209538663485,19.96213907722153,101.00088477656867,39.92723171925246,11.680451601811843,0,2,2,76.76099082552781
21.261165047231685,10.678169202386776,344.75910345837883,46.31798553503974,38.91859522727456,0,1,2,126.05627545325902
18.331617157060954,5.4412631991515665,296.1022416640696,72.94170678862059,30.428579658698713,1,18,1,183.67558423353324
16.797980510005242,24.59144892734339,695.6511266025983,57.77632522322067,48.545235572493475,1,22,4,219.62859155757562
20.06422757105442,23.45898677429367,670.3404397889761,25.42385385888379,18.680282976702955,1,7,2,166.08047031368125
29.143645558687787,30.17737678292055,634.1152444342514,21.262030627123856,34.073030625858564,0,16,2,114.8855061860162
19.848043980311328,36.15903185562307,114.61909888850833,27.16325256738442,3.176786121195929,1,12,6,176.25823827717
22.781859326150492,7.779230462506034,755.9002490055827,48.73490995881656,19.8123673408203,1,6,4,162.99235042981445
25.545284383427667,30.60237716191268,391.17737123694235,85.32350419343128,48.190883059409025,0,8,3,123.28878913860832
20.45444403568941,11.559418043415377,698.550390105968,64.61817368464551,26.949043722506026,0,11,3,142.14480756602447
29.57673124081441,35.03619686050074,600.9205856519379,76.12781299128605,14.393975166742228,0,13,2,73.90158517134263
29.43670942413167,33.66722298515796,408.45783288511643,52.646221615318396,6.013548156430343,0,13,6,63.902583021184924
18.776734437380462,23.927781424494054,221.11864039369698,45.316625823653,35.17641700907652,0,14,3,127.21318464571438
22.45872758838578,29.858497951815902,184.97700789443286,27.58802609016359,32.24280217148634,0,2,3,140.53724110673443
19.513174647251546,16.002253961431194,848.3664998010012,81.31531155303435,18.69693568018873,1,14,5,201.58217142485935
19.272607415662016,21.49087646264851,926.5577878734022,74.82120203195319,47.547067593291715,1,18,6,204.18665333443437
15.553304210317991,33.757291419866505,684.8092420878696,31.76826683184076,1.1101406493925159,1,23,3,194.89787186217097
24.143465009698453,21.074281901062488,193.09070337443504,55.85823947133824,15.18619258159129,1,19,1,152.90864487149605
22.54018534843292,17.52293928639046,461.8244951994167,54.116236554487145,46.05347431497907,1,13,0,184.05233829395434
15.77218126874984,22.297435653760495,756.0452800946415,63.756408688057,16.04677191597202,1,7,2,193.72481989573066
19.179696963549173,33.98872383530264,801.8387956090613,86.23308257938828,12.612641692758519,0,4,2,137.98906294593212
28.623988289499806,16.732281657980543,206.39676006197973,60.58400092337357,26.711020496562366,0,18,1,72.47867628227307
18.593428360004587,11.081655759751033,100.02764696084418,57.8152086745033,41.1900874960269,0,3,0,133.8381208229965
17.173423081368348,29.920490711577326,740.9233412925445,23.522605305426477,5.1573380439180525,1,13,0,191.51821831026805
22.341791404163445,33.90923744478286,420.9365583875851,24.403523321261673,47.15103548228681,1,15,1,187.69496126154093
29.78475681165901,8.522311748323666,329.0331984564342,33.11427539287522,39.7536440590582,0,19,4,80.81669369596761
18.630829072672505,13.395593946458066,111.6077228105729,22.27295401842238,9.062512777577597,0,23,4,119.01759939461533
25.08203321108818,9.969019641634787,586.2694660853497,72.03470268990087,35.60039805990813,0,5,0,92.31581051064761
26.424294229930766,17.177949405375834,866.0356618833836,70.63312127957742,19.247936131877857,0,22,4,107.89477121313632
18.564563159885996,20.762284261689445,961.8684816453291,29.523936410215008,20.114733903815935,0,5,4,141.12443087442014
25.923245229177894,31.208921793715728,609.1704555519602,78.52552305566967,39.16450462194332,1,2,4,143.92876861098802
20.516746990788796,27.790165470858593,563.0151949659048,30.83502243922784,48.13924039903661,1,14,0,202.43408247283972
24.48458745890369,26.73249986174509,176.550746940317,41.082291089815115,6.332793642359697,1,2,4,137.97899661661856
24.50294566141342,17.333123131337906,593.9855213883397,37.42838294129555,21.03151184394097,0,10,2,87.55186674154193
23.036620261121378,34.4506643579666,441.98117106885513,46.06149690011334,24.047080404215176,1,2,5,154.42117853198485
16.354346550816125,21.49505085893576,646.4217527952193,37.82646361229733,18.81559084774988,0,9,0,149.56567422351105
27.52953743383857,39.268672830530406,449.85371308889205,54.226564850691645,18.15945618581125,1,17,1,137.10608112062994
19.811700974576038,27.19497484035079,316.2692111053301,48.51855169482798,2.6134333780798267,0,0,4,108.80148919141817
17.797777655997812,9.419265954757595,185.46874770553885,89.05986435455286,34.276931028131166,0,15,3,100.49828589273423
15.611627123321458,28.66621467264019,383.42660013000614,23.914844508975797,21.81072085600227,1,15,0,191.87430747000008
23.863394147823627,16.378640540109465,186.98035085897703,29.952696347114614,9.739690132196339,1,9,6,154.67451014609145
25.163465427634236,29.02145188401341,259.2072557415855,23.697812573602175,40.80167511510342,1,0,1,169.4357602338084
15.248817433917843,7.437440185684201,988.6025427215914,63.808883648766304,40.128037407581395,1,3,5,218.8507428356626
22.681395874489215,11.12085030115858,499.6932012159568,23.81564941896037,24.31958140444469,1,2,2,185.6243224861866
18.39743662796907,34.95080406170252,578.6845898545149,78.55078161632863,14.922533057388026,0,4,6,117.52247897234949
24.677591856141746,12.951284495823021,886.2566758634938,55.835704147734944,31.90463628982262,1,11,1,162.8183157879024
17.61549643507487,34.2964393835029,996.012010441619,56.89053372070736,14.407606788870153,1,11,4,209.64602142064172
25.36406607153699,14.774663095904366,624.4430044102133,59.3116155398536,11.800396516185602,0,12,3,106.78124546115279
20.801030194508062,27.500866852054767,831.2264389397545,31.95695944143475,36.52573270131633,1,23,4,191.82003938369957
29.050949831051017,29.295270072844087,394.2469219030077,33.83832121801413,2.0162619860475353,0,11,1,59.03599852533524
17.0628141621899,22.942916360076854,375.169561702562,42.31721260111033,4.7384235517296975,1,15,0,169.39955907597104
20.115995265753877,15.685873684385594,462.4333488951042,61.5447491075296,0.33940870117948885,1,12,6,157.74410151179006
16.702102818608836,12.442553172988365,705.2565364062842,34.708244315815016,7.647159323771308,0,4,3,133.29901827019685
28.87040427417844,6.161627409684918,713.9725203295889,28.143220899328284,3.449500435522973,1,23,6,132.97320712669284
28.160090300714714,15.638124043425334,383.7154911845057,87.90818204929025,49.79011838899593,1,3,6,145.1670716268132
18.869124415727335,27.860697668594906,219.88893172296582,21.538727036673603,14.440498497704478,1,20,3,160.99612773140842
24.899760690512686,37.840668645696894,669.1566308189578,76.18881837352151,7.4634006334623635,1,14,1,146.7112143804569
27.258333003018237,35.49215687920682,215.49327596988806,75.16246047025155,12.049812899795898,0,11,5,50.697176482012225
23.328012173991937,31.812267178735592,620.6432574063971,40.80498796915672,46.80627857700673,0,18,5,131.14238141522011
22.944758675340097,32.595657013865456,724.0799152506781,29.49386312051194,26.008011151219783,1,20,4,179.990111180415
18.627784363506777,28.274471621659835,730.5503467550064,30.194005269379637,18.240904815392845,1,18,1,181.57217964396762
16.396541517088487,14.110040014810105,778.1248995936371,68.82021320660348,43.669572895460966,0,20,3,156.5792575531795
28.458236369299904,36.75182607470404,885.5734794090981,64.99646137603216,19.749513527451622,0,10,1,98.12980822407049
28.506270857449955,28.47563091670419,549.9630927683096,74.79219719759706,16.75042849788479,1,20,3,134.41372624853375
24.49652185909902,24.615422084315398,757.2242705766141,85.62368206793732,10.364126127486777,0,5,6,113.72241816364604
20.08544686573051,8.884631422471838,657.255461829253,68.43491542866144,18.889841195470574,0,8,4,122.23115680617767
20.238143619189913,20.64694403322489,267.9759458179143,30.909607558601042,15.8342178008463,0,0,0,110.9237115039446
25.88933518305359,21.11253949206742,123.12068038246736,37.04098317357875,33.865197964907054,0,11,6,91.49091931715323
28.456653899288657,35.25972633329345,356.08724710924037,78.95356116111802,14.479135233536356,1,13,0,115.8195518417038
28.30629636397676,24.132687706572597,498.73033570385746,34.6514253083946,28.859987321128074,0,5,1,88.04957435792126
26.698133187864357,18.314019213964336,655.3953499857906,25.0765621868137,3.2946082515986355,1,0,3,130.3177046159723
24.630474692314316,39.18801149787308,864.9633974528848,69.22960378295753,9.564457834825719,1,21,0,162.9852754037832
16.262099474925733,8.875220766421048,276.62114503554903,48.17684488430994,20.37026358056744,0,1,6,129.89313541954513
17.424430711419205,19.789194990918062,212.9948109086294,84.40280367821325,46.84746269543477,1,23,3,195.84423743235192
28.478312827906187,6.470863630999185,967.1319527268947,65.51785497655631,18.86259928578477,1,10,4,161.99914226458642
24.09643589489385,30.89664422684256,197.2401034387664,26.32932844541625,33.2037060599917,0,2,6,109.26594528794136
15.137955774249445,37.13267932697027,530.6419630964702,86.34995970775626,12.754361121069907,0,9,1,148.91152275148025
16.522073142990482,14.80130653426713,627.0073559139717,38.09900845481721,6.351678798661586,0,5,3,128.21533394127889
24.952526536620837,35.04195868796923,587.2369788166944,43.604874328440005,2.9268300040025066,1,5,1,160.4640420384414
15.07592375769328,15.227638066166422,177.42894132964886,48.15822895784794,15.270674927137568,1,19,3,200.8095399768685
17.41212077126248,36.87695565753703,151.32422260325743,23.585700748301928,7.883051339845398,1,20,6,172.91376779155812
23.231006840498793,31.38866662588744,194.9350847149321,54.75607955614234,8.70052240080621,1,1,5,142.01186629819017
25.3784279653904,33.171737189450354,627.0289154853513,28.632294375270458,38.0379654193475,0,23,5,105.65261702542016
24.779418892539006,5.630229446015908,589.9103988708889,48.067922868184624,0.7919035472437108,1,9,3,164.1672217994843
18.3640396419084,38.69836249759091,310.3667128330698,44.5496851594459,27.89050628677172,0,22,4,141.49371465162056
25.68268832021304,30.433484722461316,673.9967276610324,74.09880583985523,18.97306902967324,0,5,1,94.74496459640753
18.558736312452,15.666288338514667,838.0607518500844,76.22193581429119,25.32749999542736,0,22,2,156.95571006310527
19.880995472389017,34.02881327005964,137.42106386193439,30.73890176723616,28.141511860730144,0,16,3,134.950341165164
26.197371076770363,14.853241944522548,548.3169491932381,45.658583116545834,15.668384722863909,1,13,3,145.25837237954832
24.74449348570822,35.54638438481447,720.3793708924212,46.13472127222822,14.755443009214265,0,4,5,103.97777281524485
27.73835115741267,8.940313664417795,327.0807343627184,30.598731075525954,36.67009246674529,1,22,0,132.30092870579827
24.86419338450515,29.62900921112785,376.99381476383417,75.89174535358333,43.563849406057855,0,16,6,116.80938775150425
23.524629050032075,23.924446682571862,652.2741126904455,69.50598298347963,9.629081622926394,0,1,5,103.7086222369113
16.40512151742139,8.378706456840428,908.1417640993632,33.32672504079243,4.880938026757447,0,8,1,145.64180588274942
20.515737045891502,13.466283989059365,828.9319782726094,45.670533601565936,44.889790319601296,1,11,5,196.79205783803945
18.978035515225884,5.434141269706018,624.8171971896252,27.406351739955994,17.494773182369933,0,18,2,127.32539700392216
18.659844650686253,21.406878791257704,757.1995459815242,63.974461796513076,27.565869533140706,0,21,4,159.92495243375578
29.595158321286682,15.544284126600013,428.3402231870188,28.49603471840338,17.977157226000173,0,6,6,86.40227021442175
20.896465870001407,25.942511950421558,676.868975288882,89.01539180374425,6.290116817302565,0,8,2,120.1737560845951
28.3806983276567,15.403323269801602,519.5634320148013,74.64774522815037,29.466582247386402,1,20,4,130.91832652036135
24.467079389958943,15.497168902744464,270.9425228118048,47.31669847087966,26.257042588481482,1,15,2,143.05614901636608
26.922169553124725,31.01176195560612,731.5644464895314,60.49947525955481,10.149677959559861,0,19,6,85.57735863173775
22.539556396577883,6.684999259242371,600.8181736139397,83.7939271351486,22.593452232613892,0,10,5,104.96475999785028
23.653558269395386,36.60132483171955,422.75942375823223,58.78694962770783,39.847375200782295,1,11,2,169.21406051844883
22.38776540728296,34.82923560369135,920.2052710707677,32.21489404785686,29.52130515539457,1,14,5,176.71501030867432
17.928644816970667,28.373163912924227,118.84070604405994,46.50923489068116,4.845866353349742,1,17,6,161.48904924565474
25.83678172892258,25.76275495375845,384.1958361245464,79.02014055208218,27.401074861456753,0,18,5,88.74232922078431
19.211585436612836,36.23058743488782,151.1932579998819,65.09491111927325,35.136914964479345,1,15,1,187.4783175026783
15.364739496471808,11.486556283505006,789.8745845994645,65.55070690336602,39.63517028903757,0,14,5,160.48235192158143
24.682084438607518,7.763920676679001,731.8967087024133,80.67750399819424,31.45587893171334,1,4,0,177.73776322397987
17.656660191105736,13.382855946833834,398.21699686268533,82.57811402237533,7.632908227039187,1,10,2,175.29960061562795
29.106878765293715,32.81023975450666,708.0966119863657,84.38548002456054,35.50866332950803,0,14,6,81.63660911780921
29.308928655038812,6.213459335426917,456.34350357635486,26.63944352772093,33.86709230407582,1,17,3,141.706308268062
28.72296585330673,25.398239227922137,780.6284122801909,58.088820137417066,1.221344147031661,0,12,3,90.96390426946705
20.552380503831664,39.84031306669585,508.76529646303544,71.8356664852823,20.587383379512158,1,3,3,165.34098837213355
15.231849247933011,34.949363284313876,471.051755048499,72.98487915889098,16.647512348118664,0,16,6,148.00907256413126
28.92477843881588,23.25059911652563,941.2569239394709,62.470134137900274,33.47060321268217,1,3,0,155.0349401464261
21.422762224759715,7.2274318250324825,325.7911899016302,31.67511346285719,10.806790615546035,1,15,5,161.75265386474013
29.499822285655043,34.09807300349985,208.4026059969089,75.8194387759165,29.543596148712925,0,22,2,69.91054453730959
29.45429965633879,25.964247786202368,626.0888019335124,70.40779334604619,45.660298090708615,0,14,4,104.34120673199453
27.7951418320104,9.02265489708484,972.389631055761,26.02950400843254,39.890118610430385,0,13,4,110.58869032247797
19.416733381043784,8.285004968817468,440.055292354468,52.466687727206335,46.07288681082652,0,11,6,134.99896902563526
20.77646592902888,36.83693868028074,155.83308726590337,32.178417966526254,48.9252983466345,1,2,1,160.31734636425804
27.767050072752852,28.422009202832747,405.3747405786107,43.62339319990803,0.5335063503081383,1,9,0,108.29023034963521
19.753830077344166,34.025037976086445,555.3384888876026,21.26567645439798,31.137063818873877,1,7,2,188.76794783643055
17.542391200291387,35.76426150987936,245.73070596899234,48.02309078875308,20.641969887945322,1,5,5,181.28952736877534
23.352018936875254,25.01203232169128,692.2919962508429,58.491384480934734,42.992724516756084,1,21,3,186.03982227348592
29.042321612411715,23.110622311426443,997.9744501091806,63.370781497896076,12.590735100456584,1,13,0,153.79100514682793
25.440446950124596,20.064959361234656,506.5655283832994,66.44432415900971,49.051474455753805,0,16,0,111.41165947673421
