température,luminosité,présence,consommation
28.30629636397676,482.65375413145193,1,254.88925648408278
26.698133187864357,366.28038427928675,0,213.10618282403942
24.630474692314316,783.7602299574615,1,221.79616974161218
16.262099474925733,177.50441532842098,1,493.1787518218803
17.424430711419205,395.78389981836125,0,357.11096539197115
28.478312827906187,129.4172726199837,0,387.0704631173998
24.09643589489385,617.9328845368512,1,490.64705492600365
15.137955774249445,742.6535865394054,1,250.88071298305547
16.522073142990482,296.0261306853426,1,420.7360673811224
24.952526536620837,700.8391737593846,1,273.81238532179816
15.07592375769328,304.55276132332847,0,447.8134687259919
17.41212077126248,737.5391131507406,1,172.26301652452128
23.231006840498793,627.7733325177487,0,479.07447082571184
25.3784279653904,663.434743789007,0,187.50868336435187
24.779418892539006,112.60458892031815,1,230.48820279237262
18.3640396419084,773.9672499518182,1,402.4768936427122
25.68268832021304,608.6696944492262,0,257.5020566261627
18.558736312452,313.3257667702933,0,343.28455070657867
19.880995472389017,680.5762654011928,1,277.82940042777136
26.197371076770363,297.06483889045097,0,396.94797483591276
24.74449348570822,710.9276876962896,1,191.33250094744434
27.73835115741267,178.8062732883559,1,123.3831948947508
24.86419338450515,592.580184222557,0,219.9717589892265
23.524629050032075,478.4889336514372,0,289.7234659473721
16.40512151742139,167.57412913680855,1,167.20802087707142
20.515737045891502,269.3256797811873,0,241.91891586255548
18.978035515225884,108.68282539412036,1,259.9932073174274
18.659844650686253,428.1375758251541,1,122.95673747530941
29.595158321286682,310.88568253200026,1,333.32289927368186
20.896465870001407,518.8502390084311,0,453.737371188515
28.3806983276567,308.0664653960321,1,160.69716518122095
24.467079389958943,309.9433780548893,1,339.1232053606056
26.922169553124725,620.2352391121224,1,365.8956819643385
22.539556396577883,133.6999851848474,1,267.73387216771533
23.653558269395386,732.026496634391,1,380.439034945708
22.38776540728296,696.5847120738271,1,264.2926173964048
17.928644816970667,567.4632782584845,1,301.854915190974
25.83678172892258,515.255099075169,1,102.94121782177079
19.211585436612836,724.6117486977565,1,376.6880456538755
15.364739496471808,229.7311256701001,1,364.5370715778898
24.682084438607518,155.27841353358002,1,115.36035093053782
17.656660191105736,267.6571189366767,0,247.30004295805324
29.106878765293715,656.2047950901332,1,491.61273631666694
29.308928655038812,124.26918670853833,1,268.2946250274467
28.72296585330673,507.9647845584427,1,300.77816205273666
20.552380503831664,796.806261333917,0,463.97206326388743
15.231849247933011,698.9872656862776,1,386.90475034630254
28.92477843881588,465.01198233051264,0,332.82805244968944
21.422762224759715,144.54863650064965,1,419.121872536429
29.499822285655043,681.9614600699969,1,445.7465065823893
29.45429965633879,519.2849557240474,0,282.75522869490675
27.7951418320104,180.4530979416968,1,290.0433459727342
19.416733381043784,165.70009937634933,0,254.42037426073432
20.77646592902888,736.7387736056147,0,486.68245600738425
27.767050072752852,568.440184056655,1,378.86650171614014
19.753830077344166,680.5007595217289,1,133.2892264832289
17.542391200291387,715.2852301975871,1,445.1838493252074
23.352018936875254,500.24064643382553,1,292.22397633450726
29.042321612411715,462.2124462285289,0,127.50156256899498
25.440446950124596,401.2991872246931,0,319.8869020653244
23.550917551340476,321.86261145378353,1,266.86571159028085
16.457647406561527,404.21717260109824,0,451.09976194505
24.225108400487546,641.7157590111094,0,181.59784144375493
29.85080775156395,521.3464017105921,1,430.5858437968732
17.10126022854786,724.7663029683922,0,323.0754764741811
22.77494478545605,410.3660100654314,0,121.84412128538762
28.160596078919333,524.9627051031277,1,488.73812053019384
26.111529266313067,541.9152871643921,0,305.04609764127997
25.455236114929022,514.1880136144279,1,216.350741692633
25.53726125980664,591.8436411598614,0,287.76273679570323
20.392367268296326,266.2034278623644,1,443.1431134069956
19.4038776639674,458.6546442820535,0,221.9612497540254
27.140417332177705,172.95736196584338,0,177.0705585946801
27.15170092018771,369.1579293513688,1,151.6284987723526
28.006084778701556,441.36694803488507,1,219.1437593560845
28.698608288347067,556.5569816818307,1,412.0192348160174
22.67013598291407,765.3717368103424,1,288.65054607810464
22.522744420307994,520.4557465838491,0,190.992641477416
26.974427684501627,620.5157413235919,0,166.47399984389966
24.749458961666477,454.3862416466419,0,233.09179060415164
25.529503158865552,543.872821963432,1,475.96974915428353
26.936890041541517,149.6525512936414,0,237.21068503600975
28.350080127263496,278.0741065892929,0,495.24963038185416
20.069927352773036,353.2971652435971,1,294.0921823061425
20.63374428959916,430.7453485045595,1,171.66556731606033
16.409729097613035,131.95412185166862,0,456.4560367174038
23.67420211494261,198.01686828732238,1,284.14214925393077
15.539134106951131,293.7700154539141,0,383.86853740180976
21.9839702719869,780.0728836307354,0,493.4846332836607
23.13966952061365,331.9429049721355,1,120.0701401279896
19.298118781924266,437.42874067845776,0,138.67782391502686
23.862498908535162,237.26839891687504,1,388.18269658510246
15.457503749085742,527.5460497530378,1,212.73000131818878
15.560222831238216,296.478250861182,0,173.72055878003962
27.339008409894873,244.89480490689874,0,115.7447519278918
20.402859621168943,461.60083991218534,0,108.73868479448072
16.90590768977827,103.85405941229457,1,409.7942412479164
22.833648900822066,105.36482285445773,0,153.77337094782
26.54990329647916,253.34816637130044,1,287.08824638846033
18.23731541245265,125.7049537505748,1,342.35872607179317
24.343357137285004,175.61802789148396,0,271.3407202275385
16.28021197490652,337.20245453712613,1,110.84266093449324
15.775225817529115,661.809975705869,0,413.40060103516356
22.97031947352222,500.4340503585106,0,104.20528981666139
23.109526824151597,458.8674081694915,0,404.7559577509936
24.5614485224731,305.4421762456851,0,457.3217975152491
25.891370005839924,752.2276036029715,0,273.1359684228689
29.637781191938018,377.91052886603416,0,314.2169892391193
22.74450522451793,160.96493675704005,0,290.7933570470615
19.84434709411869,531.9465612824608,1,255.68344744937554
26.927792921530553,179.68687543362097,0,454.9698141481441
19.062483768931113,341.6561999611845,1,457.5734042679962
21.584571310584543,455.1883571024662,1,234.32654585661382
16.17684572013399,711.955767279623,1,346.0279016058792
15.380261151231863,445.48260623808306,0,470.76302485834566
29.439726220168875,591.581136222165,1,484.8233995765406
27.539701807683088,794.9717872993492,1,303.58361616881905
25.43961309140547,192.04238392858713,0,281.1299221137307
21.134294166214048,292.31206786366363,0,211.4777263714103
17.599414801062686,376.20325291835246,1,483.548749276164
17.346555640066292,395.27972497718196,0,157.12572178914695
18.75364347246893,387.71475268588205,0,331.93183041909003
23.238399970591807,735.3277017895884,0,213.02010700745555
25.718938840500932,599.8228511267995,0,211.60331613911865
24.90296065076597,525.5336498634927,1,261.9874349504754
19.19900845418914,316.56090250394743,0,499.5171743262618
29.32297920994791,676.6532689549063,0,121.98652273592883
26.068453750436525,768.5423580394922,0,331.4167272814126
23.31531078767101,674.8387977851586,1,133.02886321411086
24.175811193515283,101.09557363403103,1,161.80833199620758
21.29400093641685,545.4809591283849,0,275.82517670915945
18.715964842517362,135.7947670094705,0,304.1840525385765
20.339590179768923,280.32505423360533,1,203.5169633458096
26.367691656965537,141.66729024344016,0,226.58285234976648
15.215902329446338,522.6568170645714,0,134.78680810237321
16.741089607603744,580.6129394448247,1,221.2879135377002
15.690039630326291,180.14134664613357,0,486.6233757522176
15.610932034784552,368.6872181314856,0,477.8829526689927
27.831908760165106,419.3655562688794,1,233.951316054794
25.554867890700358,358.3371152326416,1,328.34157451150463
22.11260743630988,184.71750033963514,0,463.8381564443777
16.46751240976502,393.2634531312328,1,102.47352905635867
22.374238126752484,625.8246334658927,0,424.27342813503674
22.102076561708486,149.70536517327884,0,479.34782111556757
17.598028048650228,156.1260098573324,0,136.5302937334228
21.507774738569594,348.33990428518894,1,164.57907441316843
20.977571015960603,759.2079981332475,1,484.29852110854216
24.237751470783245,568.0008527060398,0,315.0160574561385
24.526404763014657,575.0689696707954,0,105.67865378868947
15.679560146580668,353.34399358650546,1,203.05279950541166
20.619189219397068,515.5625538459769,1,279.97746970754383
24.387898735713545,107.09182881942037,1,377.16356440990705
22.547043878701317,545.2672324866795,0,393.2641512547198
27.847347617824834,739.3008633033658,1,498.16860517018245
24.880404474284177,528.8014278413734,1,215.0044797535036
17.444016406221444,711.5890154264415,0,315.2880407473901
16.058531211006446,606.7811388262656,0,313.329419143842
24.636289173094735,184.39089148258319,0,262.258103778895
15.397669658124327,731.7173151000892,1,167.66475753696807
23.78663371910195,146.5106910490424,0,490.982625273537
29.103453621374364,473.7772307834346,0,441.3268746666344
23.632112668138184,199.49598665542038,0,299.3332113176949
20.822548893097828,108.19462751163285,0,341.2981690736119
24.649323276635297,395.4239820893473,1,190.9044214238649
21.873793357372747,306.5284953579094,0,317.51482815669874
23.184251839739026,440.20034565832214,1,377.98805324859035
29.12197213164788,504.03992071418554,1,306.06681135463555
20.791539567011615,130.61735061626314,1,496.1140682339765
29.41785845735871,186.10230658662195,0,344.5366624990905
28.580259629340958,491.04967751529773,1,248.38948503686763
17.936867021839447,340.21714722086074,0,408.86081104633524
16.040419513127482,610.4214412846136,0,168.1850046326568
16.5116700206614,556.6041540143578,0,253.80632548250662
15.273327384773246,691.9230540929348,1,238.78358015103433
16.416644411338925,584.7449786684576,0,272.72283804311087
25.245101601245352,400.95175417310367,0,412.7119303714905
16.067829726903433,571.0766356761027,0,293.66921286536297
19.78463445440642,292.76682197879296,1,417.6057801063851
27.67312966454182,314.4194491447489,1,330.59556125594634
15.349079036037388,652.2896119445553,1,236.82777386302214
27.217027238834035,412.4936614811075,0,423.99149747338896
19.227821621601,658.8662383628467,1,195.31586822123663
16.772472414324845,675.6956615677949,0,189.7531919199182
25.45105748046226,700.2936363628986,0,301.8011696219343
24.43414270169826,741.6446650888452,1,204.33969838483557
28.162080202905795,401.6896543593074,0,103.63481398048653
26.026065657058286,323.2067728247972,1,359.3190109195206
27.05221395577273,507.5391226158797,0,304.4375285889592
19.2305185885696,359.8206964063393,1,278.20712579726444
17.661593156695844,520.7519167601631,0,486.7874058473261
26.259221274612877,593.9101038506772,0,328.4796735851655
27.10252108900896,581.8835129444958,0,445.3726311157538
29.8575771300101,362.18702091408494,0,155.78009448206407
21.189265153671396,216.80214118912698,0,327.6825852517711
20.580271286891747,401.3705369235453,1,447.1918506923612
26.646194411129954,199.81590085733612,0,333.2423029119592
20.11205310379527,723.0679246286659,1,387.2056712508006
28.961359884053472,342.11422251650015,1,248.81742712488295
27.876191277645177,208.12182305632666,1,136.97980681482665
21.434910410625275,117.81343193402562,0,283.1601180508286
26.26306601687246,552.0756704005389,0,257.791756335543
26.318143111270235,545.8316222183203,0,446.82407295157896
16.54685803253899,338.4229166069042,1,197.5981209409889
28.538293600193498,150.1983221933557,0,486.6936910140432
22.578785586717856,386.7402264266624,0,483.25524792179846
27.396861991616124,317.8522465443755,1,199.05265722857547
19.800744015459177,573.9844478145066,1,239.2207821909282
28.432848427443005,524.0454746168832,1,458.22229634955403
20.838025181012448,355.215609738278,1,486.648888358443
15.162564772204476,252.52478797849307,1,277.3756411344176
28.580729646288955,791.6251763089143,1,228.39881825635914
16.369300151792004,417.8011348372804,0,310.43760530061684
19.789704563856223,581.791965046166,1,375.1076825462939
29.250929505762073,198.38707730485254,0,209.38980614999193
29.25910720406334,439.91278976157844,0,394.5892698476291
23.601568321849292,119.27570390862584,0,120.6629428458564
24.47755818254699,453.81858253731497,1,119.71779710576658
21.726682829674797,774.8121849823916,0,254.5150820582181
19.39816157547097,368.94469909006017,1,241.38927682428823
19.92996818054874,127.2972088024381,1,226.25328614686092
25.087776841155577,121.66905364354047,0,296.407905067564
26.2856179415652,371.59073196280866,1,228.2934329246285
26.873685655887726,212.01745552423583,0,176.90316738723678
26.84427214191831,116.34646742973014,0,223.78781963544037
16.368091545730355,629.3495297651237,1,489.961709124094
22.41630457053872,420.9661062173235,0,264.4453667979394
15.863381400249665,302.4713403808582,0,277.8851107433343
23.242933234856032,730.0582281115366,0,330.61799598045604
21.622957520600657,181.2972721403679,1,493.33630736569063
28.315562741374496,769.1431802687234,0,196.6405105743052
20.263725188281178,319.77670216414697,1,372.5128442129735
16.756005246414087,721.8825706160768,1,386.39387741668963
17.144875230792536,522.060013535623,0,342.92976671722636
26.42265947576208,678.6951518190413,0,135.43133585465762
24.273270949743917,788.809214247325,1,370.7489103310306
16.516840141841854,301.88380647312204,1,125.6378844144702
16.26160209172496,772.794839785315,0,338.4570598199588
25.5145369718868,372.63732643169425,0,395.83247088869706
16.091445095462902,369.85833331584564,1,184.38795624798018
27.32790088935534,338.27097297815396,1,436.6488030171096
25.593633407347443,478.98532514330964,1,112.14152221320171
16.220231709628496,207.90153022494098,1,437.5251454633224
16.272565711277878,487.5980397506078,1,284.131620257106
29.79959367751763,479.1933686870028,0,187.03517597265778
20.614061936341805,633.331268823409,1,153.5112579975872
20.559632206003364,683.5549733563099,1,481.32286703294903
27.191993508862538,408.3089452186968,0,129.06623503246269
29.20872866075788,311.63327454604564,0,179.63736797437025
29.790015957343066,281.53442812196613,1,239.1289389732184
26.300672778884124,236.23668569341035,1,348.0939395844482
20.643893782963737,140.35330753931743,0,317.9204341104394
16.25251075048003,339.71358518429935,1,150.2573969649256
26.65720373891155,289.1733844915483,1,215.89119349528585
23.376063746037076,776.4921701064851,0,195.50070843440963
21.363330138704644,490.39617837503073,1,185.41714179613655
28.59531577642104,343.0939273213553,0,264.45773459199484
16.66796223459227,506.3273206955872,0,381.61258103666273
22.389376564362887,197.43769094198686,0,186.98117288689437
15.170304671511285,410.83062444154206,0,246.67155188119256
22.029909629911895,538.3640249947447,1,256.3669707364649
15.84454913522756,442.22848225471597,0,490.5826117741641
16.782268744021078,381.245160458027,1,481.86654275162755
16.762893701656573,795.6938722297887,1,420.05503310083037
24.738154531740953,716.2203335042489,1,196.66356832767406
26.19067318898135,536.384170711608,1,127.21492563666787
23.750531476457397,498.5641528275979,1,226.7616550882499
29.43258822711813,534.4623358772088,0,206.71781977353234
20.62305869285556,240.91847547570327,0,302.3703200585576
19.28568129422791,376.59642028502304,0,411.0911640271172
28.028986922841902,127.62167302362953,0,443.3291755515432
18.35393757779179,432.88222624077866,1,437.9456341642034
29.44833809160917,480.11720877036424,0,243.8702244892271
15.182317120347244,259.42481527224675,1,374.89373738427315
29.548182400614586,774.8201930158596,1,225.13367900968802
15.647398679258641,736.6182276560694,0,124.36221729407308
28.367146705471065,605.5002648191341,0,380.6261062411769
22.915516636294498,473.37064013575383,0,103.93102102791514
29.894471941789504,708.9784117533794,0,263.67303498339544
16.106948471030982,191.45664067642406,1,231.7517077208303
23.30781426601981,653.3568559924195,1,377.35101540754096
29.539538034286487,187.3745697767938,0,406.49818910415155
22.846467662552232,655.9474637845838,1,221.63785438851352
24.440979572028937,293.03729777594987,1,424.6508057779414
25.436230334769256,713.9634067127323,1,217.5667042019735
21.818115971516598,760.8294656777784,0,278.5305439946245
24.41337120126095,204.15717858358096,1,390.8074108056536
23.764714678846502,423.87292354577545,0,377.16809168991546
28.517370157364837,786.6911647138796,0,494.94738892488
15.681695705121868,438.38520518120265,1,190.06440968637276
19.214447843883455,704.4832657601816,1,364.9271654158329
29.25617226114838,512.1120654919239,0,343.872763310311
28.353956758363744,362.7309355437213,1,466.039381796012
21.834851291785693,300.04848886810913,1,162.54485665795002
24.30198896702305,242.2561637602611,0,400.7192654347732
19.16071774471699,633.2587339643881,0,327.30744650750734
17.82181739585642,370.5783547761195,0,209.86634791516218
21.95547607409973,457.8928235405258,0,289.77396565886966
20.30028342039079,444.62783600082736,1,233.5106388279191
23.754841677763082,504.09532046319185,1,331.7253611153843
16.166019554474772,705.9040019371865,0,455.60024432586636
29.615922114992497,786.5175405084005,0,327.72199376488084
29.793161167194043,385.30894600167187,0,352.68896733063366
25.47242571029618,679.2632454744122,1,307.49913884588375
23.041445495161806,635.1694562583024,0,120.46620257819036
19.642914244294914,501.47026601890127,1,193.1434227504377
27.20692529560423,769.2330005283532,0,296.8006917728331
25.27096758830819,240.33216086988196,0,224.0941134978819
17.43925409017337,176.484947216735,0,172.7054391044777
28.663907767407636,697.7733768687955,1,301.6531367673753
27.338058643847535,407.40487164362384,1,229.12391737914012
29.24699869937886,692.8781979449424,1,203.2430572693659
25.8857926258254,725.1631436367904,0,285.59416697615234
24.201227939036848,143.72031553335,1,153.31370323286927
21.273645544359283,718.4253340902425,1,471.09829323016294
28.9909272503102,413.8233387585955,0,447.0808391676956
27.990958342506126,457.30274230296254,0,383.0482342962141
15.678280051592841,538.6147577652472,1,142.48553103538248
15.39550461745878,748.4678247110608,1,410.3509017878772
20.646950503170743,113.38126610083482,1,423.1829312436076
27.158299961727494,433.790427822472,1,407.1058470857351
29.809141939724167,581.4054297013924,0,145.58635484769647
17.256253366552922,605.89487038876,0,357.5631828271059
23.911960730282026,584.7727020759755,0,433.72991829975945
20.713362849465323,194.1045905856853,1,330.9413604878671
29.548715967219046,309.5769118601769,1,358.5629500912356
27.631783847035628,351.1008677919094,0,283.3453917705225
27.574930570667068,663.1060453756535,0,311.482927953621
22.030397396924556,295.1319106901871,1,113.7507433406901
21.222292535064977,247.49347470704222,1,355.5852087893138
19.101106078960594,770.2136133266673,0,132.57888515646368
15.845632449763906,106.20429957942822,0,274.00583773608935
27.9708356438258,798.4745989773847,0,217.06203906696314
27.193515136951163,573.7749092001769,1,318.17118008468526
29.995765099291958,679.9285096143819,1,153.36653420928283
29.94955255610858,306.2335774423352,1,376.6573607893273
23.33147558403941,110.02069436694198,1,418.00461477138816
26.534811227707657,616.5086629930711,1,165.3417798972626
29.17148594823642,683.9012179004731,1,141.72523494075287
27.74471086016117,618.3332923674634,0,158.20619311494366
18.710221526147965,199.995201110587,0,450.8510247594007
21.758162029651402,627.3995455798783,1,311.2757047025425
16.937391227272425,638.2459474753487,0,286.90439840300104
